GEO_ID,state,county,county_name,avg_household_size,avg_family_size,pop_in_households,pop_in_school,pop_in_college,attainment_gt_12th,attainment_gt_bachelors,pop_veterans,pop_native,pop_foreign_born,naturalized_citizen,not_citizen,foreign_born_europe,foreign_born_asia,foreign_born_africa,foreign_born_oceania,foreign_born_latin_america,foreign_born_north_america,households_with_computer,households_with_internet,pop_in_labor_force,civilian_labor_force,civilian_labor_force_employed,civilian_labor_force_unemployed,armed_forces,pop_not_in_labor_force,work_commute_drove_alone,work_commute_carpooled,work_commute_public_transport,work_commute_walked,work_commute_other,work_commute_from_home,work_commute_avg_time_minutes,worker_class_private_or_salary,worker_class_government,worker_class_self_employed,worker_class_unpaid_family,median_household_income_dollars,avg_household_income_dollars,pop_noninstitutionalized,pop_with_health_insurance,pop_without_health_insurance,pop_total,pop_male,pop_female,pop_hispanic_alone,pop_white_alone,pop_black_alone,pop_american_indian_alaska_native_alone,pop_native_hawaiian_pacific_islander_alone,pop_other_race_alone,pop_two_or_more_races,pop_citizen_over_18,pop_citizen_over_18_male,pop_citizen_over_18_female,pop_in_school_not_college,attainment_lt_12th_no_diploma
0500000US02068,02,068,"Denali Borough, Alaska",2.11,3.26,1194,372,89,1447,415,156,1846,123,54,69,21,61,11,3,25,2,547,478,1350,1325,1313,12,25,381,367,480,0,399,32,56,15.5,1073,217,23,0,80781,100936,1944,1747,197,1969,1261,708,160,1414,53,57,19,26,197,1612,1103,509,283.0,116.0
0500000US02070,02,070,"Dillingham Census Area, Alaska",3.11,3.68,4362,1266,135,2533,539,125,4532,192,56,136,42,62,27,51,9,1,1359,1188,2059,2059,1842,217,0,1342,617,309,7,509,213,111,8.7,928,841,71,2,78533,97089,4703,3953,750,4724,2436,2288,177,677,32,3301,14,6,431,3129,1540,1589,1131.0,316.0
0500000US02090,02,090,"Fairbanks North Star Borough, Alaska",2.51,3.15,91336,23784,7318,58271,20340,8820,90113,5347,2941,2406,1053,2071,753,254,867,349,35646,33265,51385,42757,40487,2270,8628,23596,34452,5955,315,2737,1569,3157,19.2,28056,9786,2584,61,88267,112548,86170,78160,8010,95460,52108,43352,8067,63757,3711,5540,653,848,10166,70538,38743,31795,16466.0,3231.0
0500000US02100,02,100,"Haines Borough, Alaska",2.23,2.93,2013,473,35,1555,540,171,1922,164,97,67,11,125,0,7,15,6,857,815,986,986,940,46,0,712,577,63,17,60,100,104,12.5,603,215,120,2,86927,96453,2075,1836,239,2086,1040,1046,96,1489,12,117,0,11,236,1560,757,803,438.0,28.0
0500000US02105,02,105,"Hoonah-Angoon Census Area, Alaska",2.32,3.16,2146,389,67,1665,436,209,2154,157,86,71,7,61,5,0,73,11,789,712,1224,1224,1030,194,0,727,343,42,55,374,112,66,12.6,499,389,142,0,61406,78314,2311,1872,439,2311,1319,992,255,1111,8,590,9,6,271,1846,1124,722,322.0,106.0
0500000US02110,02,110,"Juneau City and Borough, Alaska",2.36,3.04,31032,6624,1486,21657,9381,1725,29350,2444,1566,878,264,1408,12,293,409,58,12886,12420,17506,17153,16466,687,353,8538,10474,1991,373,1058,353,2136,15.1,9184,5877,1335,70,101661,128599,31045,28481,2564,31794,16141,15653,2245,19510,205,2668,424,140,4328,24459,12441,12018,5138.0,1091.0
0500000US02122,02,122,"Kenai Peninsula Borough, Alaska",2.40,3.07,58464,12418,2062,40650,12786,4707,58192,2221,1576,645,553,875,39,111,415,228,23329,21752,27265,27063,25171,1892,202,21382,16074,2999,94,1308,1336,2567,20.7,17635,5179,2263,94,80538,105973,59171,52388,6783,60413,31500,28913,2654,46841,354,3683,176,499,5102,46492,24482,22010,10356.0,2292.0
0500000US02130,02,130,"Ketchikan Gateway Borough, Alaska",2.34,2.95,13435,2952,600,9538,2735,924,12663,1105,702,403,12,952,14,0,78,49,5468,5271,7524,7267,7040,227,257,3817,4866,942,112,484,221,421,14.6,4584,1775,652,29,92885,114287,13430,12199,1231,13768,7186,6582,744,8313,63,1687,15,61,1665,10695,5583,5112,2352.0,432.0
0500000US02150,02,150,"Kodiak Island Borough, Alaska",2.62,3.17,12142,3116,574,7810,2415,882,10386,2385,1416,969,202,2002,6,3,149,23,4493,4303,7346,6263,5949,314,1083,2576,4427,876,6,625,421,318,10.1,3888,1673,386,2,86250,109824,11633,10208,1425,12771,6757,6014,1064,5749,86,1326,18,165,1528,8804,4694,4110,2542.0,615.0
0500000US02158,02,158,"Kusilvak Census Area, Alaska",4.16,4.44,7979,2629,99,3144,227,190,8024,152,114,38,0,12,92,1,41,6,1763,1580,2908,2896,2322,574,12,2127,111,50,0,822,1045,205,6.3,1093,1195,34,0,51471,64572,8163,7265,898,8176,4366,3810,104,239,79,7032,6,0,694,4696,2469,2227,2530.0,786.0
0500000US02164,02,164,"Lake and Peninsula Borough, Alaska",2.50,2.98,811,233,47,637,113,25,960,53,17,36,2,10,14,25,1,1,303,264,632,629,575,54,3,181,239,29,0,144,110,46,13.3,276,283,14,2,65625,83450,1010,685,325,1013,575,438,28,161,14,442,0,2,347,742,435,307,186.0,55.0
0500000US02170,02,170,"Matanuska-Susitna Borough, Alaska",2.77,3.28,110334,27003,4347,70426,18268,10994,109728,3260,2157,1103,1132,1248,41,131,427,281,38767,37140,52828,51485,48513,2972,1343,34777,34542,4705,190,824,2703,5674,34.8,34127,10328,3991,67,94031,115954,109616,96537,13079,112988,59175,53813,6074,85478,1283,6071,465,725,11043,82927,43715,39212,22656.0,4423.0
0500000US02180,02,180,"Nome Census Area, Alaska",3.33,3.84,9364,2916,230,4955,770,311,9651,215,110,105,35,137,14,0,29,0,2714,2483,4378,4336,3604,732,42,2521,1039,366,8,1162,763,158,6.3,2044,1512,48,0,78681,99441,9687,8327,1360,9866,5197,4669,214,1324,63,7255,0,0,838,6445,3479,2966,2686.0,558.0
0500000US02185,02,185,"North Slope Borough, Alaska",3.40,3.89,7745,2645,446,6229,1116,373,10075,735,342,393,80,387,55,63,81,69,2111,1712,6233,6187,5717,470,46,2172,1417,1225,69,1903,772,318,13.0,3442,2209,66,0,95694,127358,10738,9288,1450,10810,6614,4196,583,3355,129,5269,210,14,669,7705,5054,2651,2199.0,906.0
0500000US02188,02,188,"Northwest Arctic Borough, Alaska",3.81,4.35,6961,2183,88,3419,426,260,7274,167,36,131,12,113,3,5,29,5,1721,1617,2927,2923,2436,487,4,2053,370,266,22,1033,509,122,5.9,1297,1095,44,0,84018,104843,7393,6058,1335,7441,3887,3554,173,683,41,5997,0,0,431,4533,2458,2075,2095.0,588.0
0500000US02195,02,195,"Petersburg Borough, Alaska",2.28,2.86,3129,558,92,2264,646,185,2938,471,308,163,48,346,16,2,31,28,1311,1210,1880,1778,1711,67,102,961,873,216,2,405,161,116,6.8,1061,408,241,1,75125,90716,3270,2967,303,3409,1842,1567,371,2096,45,171,8,7,287,2613,1448,1165,466.0,238.0
0500000US02198,02,198,"Prince of Wales-Hyder Census Area, Alaska",2.30,2.88,5568,1166,170,3777,614,404,5531,184,110,74,29,63,8,36,21,27,2247,2045,2865,2861,2642,219,4,1800,1345,388,12,475,132,187,12.7,1281,1154,203,4,61156,81671,5698,4730,968,5715,3152,2563,220,2493,14,2056,38,19,752,4436,2460,1976,996.0,336.0
0500000US02220,02,220,"Sitka City and Borough, Alaska",2.32,2.84,7967,1717,399,5808,2099,537,7533,835,289,546,46,610,0,2,118,59,3355,3123,4928,4615,4302,313,313,2088,2765,494,3,735,218,340,13.0,2886,998,387,31,101727,110919,7945,7142,803,8368,4261,4107,577,4823,28,633,102,130,1383,6313,3247,3066,1318.0,317.0
0500000US02230,02,230,"Skagway Municipality, Alaska",2.19,3.27,987,194,41,905,276,61,1046,198,168,30,68,60,0,0,43,27,436,420,777,777,706,71,0,273,282,17,0,296,71,32,4.9,398,241,56,11,81136,115188,1244,1138,106,1244,493,751,80,856,10,69,0,0,129,1009,406,603,153.0,63.0
0500000US02240,02,240,"Southeast Fairbanks Census Area, Alaska",2.58,3.19,6442,1492,192,4427,1103,732,6459,609,384,225,341,177,0,39,21,31,2295,2020,3295,3138,2935,203,157,2266,1841,332,13,350,104,393,15.9,1686,1024,185,40,73882,91789,6901,5880,1021,7068,4064,3004,421,5103,57,632,9,10,716,5137,3076,2061,1300.0,321.0
0500000US02275,02,275,"Wrangell City and Borough, Alaska",2.08,2.76,2032,358,58,1449,331,216,1974,114,48,66,15,69,0,7,14,9,911,892,880,877,839,38,3,839,465,65,14,117,55,110,8.5,503,250,83,3,63750,83902,2065,1833,232,2088,1034,1054,79,1178,2,369,20,0,353,1612,789,823,300.0,99.0
0500000US02282,02,282,"Yakutat City and Borough, Alaska",1.91,2.11,394,84,30,398,61,81,430,97,21,76,29,44,0,6,2,16,190,180,332,332,329,3,0,142,108,51,0,130,14,25,5.5,200,110,19,0,85000,102471,522,392,130,527,325,202,46,131,25,111,7,0,114,393,262,131,54.0,27.0
0500000US02290,02,290,"Yukon-Koyukuk Census Area, Alaska",2.05,2.66,4718,1254,151,3038,554,287,5035,160,77,83,16,60,52,0,8,24,1980,1473,2667,2655,2512,143,12,1331,883,270,11,701,366,215,11.0,1104,1303,86,19,55741,70624,5174,3906,1268,5195,2801,2394,115,1122,100,3404,7,7,368,3744,2040,1704,1103.0,432.0
0500000US04001,04,001,"Apache County, Arizona",3.03,3.83,63831,17351,2907,36004,7015,2400,64302,1039,505,534,221,426,41,0,332,19,15897,12667,21181,21169,18907,2262,12,29543,15125,825,102,851,197,1721,28.1,8960,9121,786,40,41438,59034,64654,52903,11751,65341,32217,33124,4169,12284,630,46386,77,20,1310,47968,23583,24385,14444.0,6346.0
0500000US04003,04,003,"Cochise County, Arizona",2.35,3.02,119771,28021,6991,80164,25223,16707,111345,14221,8795,5426,1564,1983,183,86,10008,397,48346,44617,50749,47083,43597,3486,3666,51897,34131,4212,49,1104,934,5609,23.4,29019,11107,3446,25,59742,78017,117980,108186,9794,125566,63772,61794,43531,67885,3682,568,250,804,6516,94527,48526,46001,21030.0,9614.0
0500000US04005,04,005,"Coconino County, Arizona",2.38,2.97,131370,46784,24206,81146,35579,6716,137335,7173,3334,3839,1010,1717,346,22,3522,556,52910,46405,74732,74556,70346,4210,176,44949,44800,7452,1008,4967,1782,8924,19.3,50791,15597,3753,205,72966,101845,143817,127972,15845,144508,71308,73200,22327,75379,1995,34936,166,663,6526,112728,55311,57417,22578.0,7050.0
0500000US04007,04,007,"Gila County, Arizona",2.23,2.80,52716,9512,1717,36538,7566,4677,51881,1914,1292,622,373,377,118,0,853,193,21707,19429,21150,21024,19541,1483,126,23648,12815,3225,35,438,324,2342,21.9,13374,4490,1611,66,61986,79972,52766,46989,5777,53795,26953,26842,9659,33043,248,4953,46,135,5296,43145,21504,21641,7795.0,3852.0
0500000US04009,04,009,"Graham County, Arizona",2.86,3.37,36426,10478,2323,21438,3679,1751,38259,973,457,516,66,101,26,0,699,81,12114,10820,16141,16141,14898,1243,0,14109,11514,2062,11,322,195,586,22.8,11136,2901,758,103,67325,81203,36627,33096,3531,39232,20917,18315,12075,20691,640,3251,23,138,2220,28622,15421,13201,8155.0,3797.0
0500000US04011,04,011,"Greenlee County, Arizona",2.60,3.41,9348,2387,409,5449,1330,595,8664,745,490,255,0,146,43,0,500,56,3460,3260,4072,4072,3977,95,0,3233,3484,348,0,99,4,37,19.1,3213,724,40,0,71164,83384,9382,9106,276,9409,5144,4265,4396,4239,134,167,0,5,334,6789,3714,3075,1978.0,925.0
0500000US04012,04,012,"La Paz County, Arizona",1.85,2.22,16545,2363,421,11435,1808,2518,15032,1632,565,1067,120,218,8,10,1156,120,8236,7070,6190,6166,5547,619,24,8240,3977,590,6,196,67,599,13.2,3325,1735,487,0,49478,68060,16570,14793,1777,16664,8563,8101,4263,9541,232,1820,2,14,554,13172,6689,6483,1942.0,1999.0
0500000US04013,04,013,"Maricopa County, Arizona",2.59,3.17,4487502,1089886,279752,2794889,1142184,233313,3899264,660484,306479,354005,59604,164072,33777,3526,371641,27864,1682492,1611041,2380602,2373071,2265286,107785,7531,1277984,1448090,212165,25884,30483,54401,464358,26.0,1869042,262709,129496,4039,89300,120016,4517431,4039012,478419,4559748,2268017,2291731,1422451,2393224,247521,57169,8033,21960,206192,3206005,1576655,1629350,810134.0,319001.0
0500000US04015,04,015,"Mohave County, Arizona",2.12,2.60,216375,34774,7063,151850,26239,23089,207050,13467,8040,5427,1908,2208,173,0,7750,1428,96796,90394,84091,83988,77898,6090,103,104911,58039,8230,197,980,2078,6939,19.9,59703,11820,5895,480,57684,79027,216573,196012,20561,220517,111453,109064,37708,165276,2223,2797,383,651,8984,179601,90226,89375,27711.0,20550.0
0500000US04017,04,017,"Navajo County, Arizona",2.64,3.18,105673,25305,3042,62829,13885,6134,105741,2674,1460,1214,620,416,55,24,1344,215,35869,29736,38520,38520,35111,3409,0,45605,26742,2907,137,1137,474,3181,25.0,22318,10434,2327,32,54606,68865,106124,89245,16879,108415,54526,53889,11786,46303,1134,44428,159,273,3901,80006,39773,40233,22263.0,9850.0
0500000US04019,04,019,"Pima County, Arizona",2.36,3.00,1031161,252712,85471,660828,268601,79558,935568,124922,69362,55560,13282,24907,5924,613,77126,3070,422173,402437,509207,501316,473733,27583,7891,368123,327541,46068,7071,8463,10888,72831,24.3,360261,83536,28631,1305,70315,95999,1038236,949054,89182,1060490,524257,536233,386110,535175,35505,20466,1226,4958,45898,800538,393692,406846,167241.0,69181.0
0500000US04021,04,021,"Pinal County, Arizona",2.80,3.26,452883,98054,19843,296139,74626,35669,426145,42861,20771,22090,3538,6062,1178,288,27987,3808,156695,149757,204801,204167,191997,12170,634,175267,128921,21493,209,2648,3558,31802,31.8,153122,28343,9906,626,80266,99424,452911,403612,49299,469006,242716,226290,139779,257659,23830,15969,1639,2057,20371,347036,179660,167376,78211.0,36013.0
0500000US04023,04,023,"Santa Cruz County, Arizona",2.88,3.44,48787,11994,2168,24379,7365,1559,32181,16745,10059,6686,286,174,9,0,16248,28,15829,14907,21762,21746,19098,2648,16,16212,14079,2193,57,223,384,1611,24.2,13656,3910,1476,56,55217,71913,48839,41418,7421,48926,23612,25314,40367,7468,65,93,144,44,602,29832,15026,14806,9826.0,7446.0
0500000US04025,04,025,"Yavapai County, Arizona",2.17,2.65,241060,41220,10667,177970,58096,23533,229712,15768,8152,7616,3950,2017,308,23,8418,1052,107113,101770,102666,102525,98139,4386,141,110131,67795,9751,173,2792,1827,13866,23.5,74258,13141,10612,128,69613,92313,244073,219433,24640,245480,120844,124636,37748,190078,1263,2426,271,1471,9639,200290,97475,102815,30553.0,14057.0
0500000US04027,04,027,"Yuma County, Arizona",2.57,3.04,203968,51118,10390,106882,23144,14510,158575,53166,24593,28573,841,1700,266,103,48211,2045,74396,70394,87573,83296,77526,5770,4277,78218,62159,8955,543,1101,1117,6144,21.3,56639,16461,4261,165,62876,80974,201860,173596,28264,211741,109174,102567,137437,61349,3219,1766,88,753,4965,133857,69927,63930,40728.0,31054.0
0500000US05001,05,001,"Arkansas County, Arkansas",2.42,2.96,16246,3502,646,9765,1549,695,16294,221,30,191,14,12,0,0,195,0,5973,5534,7839,7839,7201,638,0,5205,5850,802,3,127,71,199,18.7,5288,1263,635,15,53164,70504,16290,14704,1586,16515,8009,8506,682,11085,4317,11,7,0,403,12498,5960,6538,2856.0,1657.0
0500000US05003,05,003,"Ashley County, Arkansas",2.48,3.39,18256,3728,502,11247,1641,688,18023,406,69,337,20,0,16,0,370,0,6355,5887,7054,7012,6628,384,42,7767,5620,597,30,28,153,216,23.9,5212,1197,205,14,44266,58274,18240,16439,1801,18429,8794,9635,1176,12394,4363,14,54,16,412,13951,6594,7357,3226.0,1584.0
0500000US05005,05,005,"Baxter County, Arkansas",2.17,2.70,41957,7098,1094,29038,6293,4101,41533,874,632,242,348,108,0,24,373,21,17870,16867,15785,15785,14785,1000,0,20214,10950,1966,2,265,209,1064,19.4,11655,1714,1352,64,48452,71486,42011,39060,2951,42407,20755,21652,1222,38783,136,120,6,12,1834,34656,16763,17893,6004.0,3325.0
0500000US05007,05,007,"Benton County, Arkansas",2.69,3.15,300691,72846,13692,182116,75967,14720,265209,38423,12271,26152,1724,9951,875,1247,24295,331,108751,105652,157064,156921,152090,4831,143,78182,113449,10602,104,1414,1541,23758,21.6,129728,11845,10245,272,93506,126066,302003,273411,28592,303632,152328,151304,56188,176255,5383,1842,2274,1536,46310,203328,100292,103036,59154.0,19113.0
0500000US05009,05,009,"Boone County, Arkansas",2.45,3.01,37687,7854,1132,24691,4595,2320,37619,519,220,299,125,163,0,32,192,7,14359,13486,17257,17245,16808,437,12,13238,12395,1963,15,355,140,1658,20.2,13474,2097,1225,12,55143,72107,37780,34680,3100,38138,18847,19291,1202,35277,96,128,30,35,1249,29276,14261,15015,6722.0,2035.0
0500000US05011,05,011,"Bradley County, Arkansas",2.67,3.69,10030,2427,199,5935,1053,425,9601,607,82,525,4,0,0,0,603,0,3343,2989,4110,4110,3838,272,0,3877,3392,196,2,65,52,88,24.4,2729,870,239,0,41476,62979,10133,8866,1267,10208,4960,5248,1628,5499,2647,3,45,24,362,7178,3344,3834,2228.0,943.0
0500000US05013,05,013,"Calhoun County, Arkansas",2.66,3.35,4495,1000,257,2979,677,188,4648,56,37,19,17,0,9,0,30,0,1596,1414,1996,1986,1875,111,10,1901,1548,208,0,40,61,28,26.2,1458,295,116,6,66809,76080,4642,4420,222,4704,2388,2316,140,3406,809,30,0,0,311,3782,1921,1861,743.0,441.0
0500000US05015,05,015,"Carroll County, Arkansas",2.50,3.13,28330,5917,905,17327,4081,2376,26035,2591,796,1795,169,344,0,210,1847,21,10612,9950,12580,12512,11923,589,68,10708,8288,1261,6,470,392,1316,21.9,9277,1122,1477,47,54230,74165,28356,24324,4032,28626,14621,14005,4504,20122,94,269,387,50,2828,20686,10221,10465,5012.0,3097.0
0500000US05017,05,017,"Chicot County, Arkansas",2.27,3.03,8993,1849,95,5690,1230,329,9546,219,113,106,38,5,0,0,176,0,3601,3177,3685,3663,3331,332,22,4226,2968,109,9,22,4,122,19.5,2320,774,237,0,39045,57094,9003,8019,984,9765,5001,4764,624,3768,5204,13,0,8,128,7542,3854,3688,1754.0,1146.0
0500000US05019,05,019,"Clark County, Arkansas",2.27,2.92,18435,7006,3701,11055,3242,935,20725,400,130,270,79,72,0,3,240,6,7416,6811,9912,9900,9523,377,12,7417,7194,933,40,573,140,563,21.4,7425,1567,523,8,52034,71512,20902,18747,2155,21125,10106,11019,1179,14227,4893,8,31,31,585,16625,7875,8750,3305.0,1325.0
0500000US05021,05,021,"Clay County, Arkansas",2.35,2.81,14170,2774,405,8954,1563,848,14213,67,15,52,17,4,23,0,23,0,5434,4911,6556,6556,6143,413,0,5051,4792,655,5,90,109,361,23.3,4758,913,456,16,51481,64802,14170,12781,1389,14280,6980,7300,158,13346,10,56,0,1,705,11161,5400,5761,2369.0,1273.0
0500000US05023,05,023,"Cleburne County, Arkansas",2.37,2.94,24953,4572,622,16702,3467,2257,25007,219,57,162,21,48,0,0,136,14,9693,8807,9647,9625,9006,619,22,11417,7366,801,0,126,49,618,26.6,7056,1253,697,0,55798,73242,24949,23160,1789,25226,12577,12649,747,23078,73,103,10,133,1032,20251,9980,10271,3950.0,2114.0
0500000US05025,05,025,"Cleveland County, Arkansas",2.52,3.13,7376,1819,421,4941,1051,348,7440,13,0,13,0,0,0,0,0,13,2692,2325,2840,2840,2778,62,0,3242,2338,224,8,9,27,128,27.1,1869,663,246,0,54794,76662,7376,7078,298,7453,3644,3809,108,6220,935,0,0,0,166,5845,2874,2971,1398.0,392.0
0500000US05027,05,027,"Columbia County, Arkansas",2.41,3.08,20294,6478,2927,12401,3065,912,21987,362,70,292,21,28,65,0,241,7,7652,6750,9995,9995,9674,321,0,7966,7732,762,40,312,209,517,22.3,7314,1752,601,7,55334,69996,21992,20339,1653,22349,10807,11542,774,12997,7687,28,8,1,764,17321,8166,9155,3551.0,1576.0
0500000US05029,05,029,"Conway County, Arkansas",2.52,3.01,20870,4613,780,13171,2916,1431,20658,396,54,342,0,36,0,0,345,15,7607,6819,9144,9144,8558,586,0,7681,6690,831,8,63,106,615,28.1,6289,1343,901,25,54187,66745,20916,19700,1216,21054,10462,10592,1000,16724,2412,90,0,59,715,15986,7839,8147,3833.0,1455.0
0500000US05031,05,031,"Craighead County, Arkansas",2.47,3.01,109911,30704,7886,65439,21539,5325,109009,4240,1455,2785,271,1088,161,64,2636,20,42145,39115,55658,55535,52440,3095,123,32220,41823,4945,17,658,407,3472,19.6,41228,7523,3660,29,59548,85050,112159,102985,9174,113249,55149,58100,7146,80158,18846,193,31,393,5078,82219,39185,43034,22818.0,7109.0
0500000US05033,05,033,"Crawford County, Arkansas",2.59,3.01,60418,13278,1885,36112,8355,4478,58468,2671,1473,1198,183,409,0,4,1908,167,22290,20665,26649,26546,25468,1078,103,21355,20584,2427,56,227,259,1581,24.4,21093,3030,1170,175,64132,80026,60399,54743,5656,61139,30128,31011,5251,48484,789,484,4,462,4973,45377,22441,22936,11393.0,5577.0
0500000US05035,05,035,"Crittenden County, Arkansas",2.55,3.18,46502,12414,2111,25935,5157,1835,46255,1011,331,680,97,370,15,0,451,78,16594,15700,22376,22337,20052,2285,39,13492,14884,3052,22,157,81,1383,22.5,15906,2591,1535,20,55358,70945,46576,42121,4455,47266,22458,24808,1555,18328,24040,45,0,17,2923,33949,15513,18436,10303.0,4423.0
0500000US05037,05,037,"Cross County, Arkansas",2.53,3.04,16393,3773,545,9776,2110,819,15795,748,82,666,24,635,12,0,77,0,5858,5450,7782,7770,6938,832,12,5353,5366,840,8,24,39,299,25.5,5033,1259,611,35,50863,74643,16381,14962,1419,16543,7947,8596,378,11844,2617,43,0,12,1170,12173,5780,6393,3228.0,1720.0
0500000US05039,05,039,"Dallas County, Arkansas",2.34,3.04,5991,1242,189,3882,513,366,6221,21,11,10,0,8,0,0,13,0,1993,1895,2740,2740,2514,226,0,2476,1994,270,11,72,74,44,25.2,2066,366,49,33,42500,60917,5991,5759,232,6242,3070,3172,71,3250,2657,0,0,0,256,4976,2399,2577,1053.0,638.0
0500000US05041,05,041,"Desha County, Arkansas",2.31,2.92,10650,2692,420,5733,929,361,10405,381,61,320,0,0,0,0,381,0,4087,3595,4020,4020,3699,321,0,4503,3122,337,8,9,49,141,20.8,2667,799,225,8,37662,53518,10742,9913,829,10786,5016,5770,781,4581,5288,19,11,9,97,7776,3486,4290,2272.0,1624.0
0500000US05043,05,043,"Drew County, Arkansas",2.27,2.97,16339,4638,1427,9819,2831,667,16472,574,234,340,49,132,0,0,393,0,6510,5795,7143,7143,6722,421,0,6758,5458,591,0,211,68,276,21.0,4574,1724,424,0,42824,66944,16773,15376,1397,17046,8285,8761,756,11027,4589,0,0,8,537,13023,6233,6790,3211.0,1236.0
0500000US05045,05,045,"Faulkner County, Arkansas",2.48,3.02,122450,35201,13061,74538,27909,5617,123083,4634,1785,2849,610,956,210,38,2608,212,47595,45787,63538,63243,61100,2143,295,38490,49535,4388,72,888,522,5176,25.5,48751,9014,3246,89,67289,88861,126192,117224,8968,127717,62196,65521,7303,98274,14911,246,50,431,5268,96107,45857,50250,22140.0,5299.0
0500000US05047,05,047,"Franklin County, Arkansas",2.41,2.96,16991,3563,421,10652,1770,1404,17065,261,120,141,41,80,0,0,140,0,6340,5557,7508,7508,7142,366,0,6497,5758,880,25,82,143,196,23.2,5499,973,642,28,55886,72644,17115,15509,1606,17326,8621,8705,577,14914,40,168,0,50,1472,13314,6527,6787,3142.0,1548.0
