GEO_ID,county_name,state,county,pop_foreign_born,pop_not_citizen,pop_language_not_english,pop_not_in_labor_force,pop_private_wage_salary_workers,pop_households_fs_snap,pop_no_health_insurance,_pop_total,pop_hispanic,pop_NH_white,pop_NH_black,pop_NH_AIAN,pop_NH_asian,pop_NH_NHPI,pop_NH_some_other,pop_NH_two_or_more,pop_unhoused,pop_not_hs_graduate,pop_commute_drove_or_carpooled
0500000US17165,"Saline County, Illinois",17,165,212,114,438,8612,6875,2622,1235,23213,502,21205,719,22,127,0,23,615,548,1741,8385
0500000US17167,"Sangamon County, Illinois",17,167,6961,3492,8761,60922,62211,13108,6901,194947,5721,150779,24441,98,4401,19,1015,8473,3948,8017,74359
0500000US17169,"Schuyler County, Illinois",17,169,88,9,204,2797,1907,318,693,6787,182,6124,254,0,44,0,0,183,876,385,2557
0500000US17171,"Scott County, Illinois",17,171,32,21,104,1807,1570,332,269,4937,80,4712,51,3,22,0,0,69,42,270,1855
0500000US17173,"Shelby County, Illinois",17,173,217,71,368,6523,7733,1245,913,20720,254,19889,45,60,38,0,26,408,206,762,8916
0500000US17175,"Stark County, Illinois",17,175,125,83,177,1740,1935,264,300,5308,152,4815,66,5,45,0,0,225,118,274,2113
0500000US17177,"Stephenson County, Illinois",17,177,1125,617,1578,14035,16536,3291,2234,43768,2457,34544,3701,73,361,3,168,2461,776,2299,17534
0500000US17179,"Tazewell County, Illinois",17,179,2101,850,2965,39621,52668,5605,6494,130290,3503,119731,2068,137,1283,22,239,3307,3026,5254,53390
0500000US17181,"Union County, Illinois",17,181,502,247,904,6822,4844,1191,1060,16997,932,15208,161,6,102,15,1,572,872,1530,5952
0500000US17183,"Vermilion County, Illinois",17,183,1300,350,2634,25115,22453,5877,3401,72386,4038,55541,10614,39,639,5,121,1389,2883,4508,25749
0500000US17185,"Wabash County, Illinois",17,185,247,96,327,3960,4022,966,458,11119,239,10390,58,6,181,0,0,245,203,560,4283
0500000US17187,"Warren County, Illinois",17,187,1061,746,1878,5127,5964,1083,811,16447,1820,13342,437,19,395,24,57,353,1048,1387,6519
0500000US17189,"Washington County, Illinois",17,189,88,41,260,4102,5298,549,454,13627,217,12919,166,12,29,0,11,273,238,695,5909
0500000US17191,"Wayne County, Illinois",17,191,358,284,1019,5401,5385,961,1927,15973,330,15171,41,0,97,0,7,327,122,1164,6444
0500000US17193,"White County, Illinois",17,193,82,47,206,5141,4593,1061,653,13619,221,12972,78,2,35,0,13,298,343,1085,5065
0500000US17195,"Whiteside County, Illinois",17,195,1650,769,3751,16873,20821,3252,2726,54947,7319,44454,668,25,275,3,234,1969,1020,3137,22807
0500000US17197,"Will County, Illinois",17,197,94956,41146,148758,176775,303625,24658,36416,701462,138703,411061,81162,374,43981,48,2566,23567,8117,38704,287018
0500000US17199,"Williamson County, Illinois",17,199,1327,633,2087,22413,22078,4817,2994,66876,1947,58776,2864,112,935,0,84,2158,2127,3489,26482
0500000US17201,"Winnebago County, Illinois",17,201,25134,12974,40318,86747,107788,23722,17277,283292,44014,180624,32798,360,8178,82,837,16399,4249,21559,109443
0500000US17203,"Woodford County, Illinois",17,203,581,339,805,11145,15254,801,1965,38312,798,35806,232,31,217,0,94,1134,1008,1358,15630
0500000US18001,"Adams County, Indiana",18,001,574,340,5294,10132,12770,816,7414,36227,1729,33566,115,17,136,0,26,638,547,2405,13466
0500000US18003,"Allen County, Indiana",18,003,30552,15526,45272,102662,165576,14273,32211,392378,35389,273822,41126,196,20772,185,1911,18977,5695,24963,165200
0500000US18005,"Bartholomew County, Indiana",18,005,9326,6931,11405,22288,36411,2474,4518,83536,7710,64906,1534,45,6156,9,360,2816,1089,4509,34401
0500000US18007,"Benton County, Indiana",18,007,221,186,416,2670,3103,403,615,8735,638,7762,62,8,4,0,10,251,109,656,3407
0500000US18009,"Blackford County, Indiana",18,009,217,133,310,4138,4285,754,886,11950,283,11212,77,4,13,0,17,344,138,813,4480
0500000US18011,"Boone County, Indiana",18,011,3926,1549,5056,17612,32787,1067,3306,74718,3234,64419,2239,0,2659,14,65,2088,690,2528,30235
0500000US18013,"Brown County, Indiana",18,013,305,69,358,5456,6064,332,672,15606,304,14706,46,58,86,12,33,361,144,703,6465
0500000US18015,"Carroll County, Indiana",18,015,340,138,686,6046,8028,423,2487,20535,942,18990,53,5,27,0,15,503,120,1516,9294
0500000US18017,"Cass County, Indiana",18,017,3855,2257,5263,11906,14600,1420,2444,37680,7000,27910,442,19,522,0,200,1587,854,3743,15884
0500000US18019,"Clark County, Indiana",18,019,5185,3157,7335,34065,53408,3939,8254,124354,8547,98935,8710,13,1478,35,542,6094,1667,7739,52524
0500000US18021,"Clay County, Indiana",18,021,298,46,381,8349,10179,820,1573,26409,523,24829,139,4,114,5,41,754,408,1811,11298
0500000US18023,"Clinton County, Indiana",18,023,2994,2398,3774,8816,13243,861,2501,32944,6415,25628,175,20,147,0,9,550,583,2797,14603
0500000US18025,"Crawford County, Indiana",18,025,25,6,246,4121,3581,536,729,10499,167,10004,24,8,2,0,2,292,111,1051,3775
0500000US18027,"Daviess County, Indiana",18,027,1335,920,5973,9485,12116,1220,7281,33658,2193,29429,525,21,88,0,169,1233,607,4902,13060
0500000US18029,"Dearborn County, Indiana",18,029,489,175,754,15547,21740,1571,2428,51094,795,48064,139,0,273,0,314,1509,527,2637,22061
0500000US18031,"Decatur County, Indiana",18,031,278,230,662,7153,11726,597,1020,26422,667,24597,103,3,22,0,132,898,479,1675,11262
0500000US18033,"DeKalb County, Indiana",18,033,662,229,1034,11608,18883,1082,2834,43807,1347,40987,46,9,241,0,83,1094,489,2125,19986
0500000US18035,"Delaware County, Indiana",18,035,2791,1701,4293,37573,42920,6562,7542,112280,3657,94643,5818,149,1838,16,501,5658,7887,6720,45087
0500000US18037,"Dubois County, Indiana",18,037,2523,1619,3423,11437,19086,746,2216,43614,4372,37882,336,33,211,6,108,666,772,3162,20394
0500000US18039,"Elkhart County, Indiana",18,039,20001,12570,44291,54877,84002,5087,29247,207132,41619,144748,9638,327,2011,53,1186,7550,2744,23375,86970
0500000US18041,"Fayette County, Indiana",18,041,366,175,444,8257,8793,1326,1449,23334,318,21873,316,33,17,0,6,771,391,2329,9359
0500000US18043,"Floyd County, Indiana",18,043,2204,1129,2643,23434,33159,2417,3699,80918,3453,69005,3846,12,1002,32,265,3303,1505,4015,32908
0500000US18045,"Fountain County, Indiana",18,045,209,94,447,4930,6364,610,1097,16617,501,15512,102,9,36,0,122,335,128,1039,7057
0500000US18047,"Franklin County, Indiana",18,047,301,84,615,7084,9700,420,1528,23020,270,22023,18,8,207,0,91,403,190,1598,9529
0500000US18049,"Fulton County, Indiana",18,049,421,254,1050,6671,7120,996,1801,20312,1108,18189,100,12,22,0,283,598,155,1683,7930
0500000US18051,"Gibson County, Indiana",18,051,521,323,741,9912,13757,1096,1205,33000,767,29729,606,10,189,35,258,1406,696,2121,14308
0500000US18053,"Grant County, Indiana",18,053,1828,1119,2457,22347,23844,3698,4482,66295,3674,54778,3162,182,593,28,65,3813,5357,4671,24356
0500000US18055,"Greene County, Indiana",18,055,312,245,423,10471,10583,1404,2276,31021,649,29537,147,9,75,0,42,562,406,2354,12023
0500000US18057,"Hamilton County, Indiana",18,057,37556,18963,42820,81737,166896,3433,14790,365056,20577,287023,16123,104,25023,120,2072,14014,2205,6653,144778
0500000US18059,"Hancock County, Indiana",18,059,2744,1004,3202,21159,36525,1517,4603,84037,2952,74042,2960,49,929,22,286,2797,682,3396,35940
0500000US18061,"Harrison County, Indiana",18,061,618,348,911,12602,15323,935,1972,39859,961,37544,338,13,269,0,107,627,494,2269,16392
0500000US18063,"Hendricks County, Indiana",18,063,13398,5693,17819,45706,78502,2220,9298,183344,9546,141717,18273,176,6052,0,752,6828,5010,8312,78381
0500000US18065,"Henry County, Indiana",18,065,638,289,1080,18373,17052,1889,2604,48970,1113,45101,1099,32,238,0,99,1288,3177,3341,18048
0500000US18067,"Howard County, Indiana",18,067,1583,626,2582,27327,31163,4070,4696,83752,3438,69211,6131,12,1176,18,263,3503,1142,4766,32676
0500000US18069,"Huntington County, Indiana",18,069,547,350,939,11004,15570,1692,2006,36798,1164,34168,257,21,232,22,90,844,1411,1853,15742
0500000US18071,"Jackson County, Indiana",18,071,4206,3595,5447,13103,18461,1571,3930,46660,6707,37101,269,0,1038,0,203,1342,712,3723,20193
0500000US18073,"Jasper County, Indiana",18,073,1353,908,1659,10484,12452,685,1803,33234,2526,28888,224,11,55,0,2,1528,478,1686,13388
0500000US18075,"Jay County, Indiana",18,075,220,145,1305,6346,7328,757,2153,20229,922,18768,67,12,11,0,0,449,262,1875,7426
0500000US18077,"Jefferson County, Indiana",18,077,459,316,1152,11518,11926,1274,2411,32998,1148,30012,343,60,270,11,251,903,2020,2332,13378
0500000US18079,"Jennings County, Indiana",18,079,426,287,898,8731,10746,873,2481,27562,957,25565,96,40,125,0,93,686,376,2348,11623
0500000US18081,"Johnson County, Indiana",18,081,9517,4374,12973,43394,70632,4075,7718,166315,7159,139520,5378,40,8486,44,454,5234,2852,8629,69923
0500000US18083,"Knox County, Indiana",18,083,686,430,1376,11161,14310,1963,2119,36007,1076,32206,604,13,310,4,49,1745,1689,2535,15720
0500000US18085,"Kosciusko County, Indiana",18,085,3913,2603,9675,22565,34689,1652,9370,80442,7818,68566,449,30,1119,0,213,2247,1576,6586,33558
0500000US18087,"LaGrange County, Indiana",18,087,946,515,17930,10377,15707,597,18052,40805,1845,38101,141,27,28,3,14,646,250,9875,13602
0500000US18089,"Lake County, Indiana",18,089,36496,15709,71216,155045,193932,25127,32752,500379,104584,257039,113808,357,7887,73,2077,14554,5201,33748,195610
0500000US18091,"LaPorte County, Indiana",18,091,3823,2071,5967,39713,40859,4318,6158,111917,8498,85032,11546,74,693,7,539,5528,6878,7295,43058
0500000US18093,"Lawrence County, Indiana",18,093,546,198,780,14338,17163,1583,2720,45102,900,42097,92,10,250,13,323,1417,639,3241,19171
0500000US18095,"Madison County, Indiana",18,095,2718,1516,5958,42833,51283,7365,9529,131900,7102,108206,8020,166,865,9,407,7125,5027,8519,51575
0500000US18097,"Marion County, Indiana",18,097,122864,83162,165219,237552,415651,49932,84807,975809,134243,483262,264862,509,39230,224,5838,47641,16062,76356,397140
0500000US18099,"Marshall County, Indiana",18,099,2338,1640,6644,13506,18877,1133,5888,46284,5506,39314,261,11,294,7,60,831,696,4520,19035
0500000US18101,"Martin County, Indiana",18,101,51,39,162,3101,3365,284,743,9830,142,9303,35,2,12,0,41,295,143,723,4239
0500000US18103,"Miami County, Indiana",18,103,510,371,1157,13271,12175,1539,2302,35712,1327,31047,1338,89,228,85,146,1452,2415,2867,13580
0500000US18105,"Monroe County, Indiana",18,105,12059,7631,15452,46019,50765,3564,7422,140965,6736,113788,4864,44,9618,25,435,5455,14371,4325,51173
0500000US18107,"Montgomery County, Indiana",18,107,1261,758,2219,11077,15557,1442,3119,38312,2367,34097,332,3,209,1,271,1032,1239,2710,16281
0500000US18109,"Morgan County, Indiana",18,109,915,482,1589,22722,28055,2209,3657,72659,1560,67931,576,11,363,0,243,1975,794,4939,29594
0500000US18111,"Newton County, Indiana",18,111,527,280,767,4579,5010,486,685,13922,1173,11920,147,10,72,0,38,562,164,989,5360
0500000US18113,"Noble County, Indiana",18,113,2872,1704,6974,13848,18890,923,5896,47495,5374,40397,156,17,268,109,119,1055,699,5377,20259
0500000US18115,"Ohio County, Indiana",18,115,94,15,183,2053,2431,90,352,5999,112,5687,5,7,64,0,3,121,47,269,2452
0500000US18117,"Orange County, Indiana",18,117,303,78,516,6109,7555,920,1435,19767,360,18441,230,1,89,0,30,616,276,1956,8384
0500000US18119,"Owen County, Indiana",18,119,173,40,453,7098,8445,838,1337,21604,333,20513,180,4,123,0,37,414,254,1944,8795
0500000US18121,"Parke County, Indiana",18,121,54,54,1014,6345,4916,781,2301,16406,125,15468,261,6,0,0,7,539,995,1968,5430
0500000US18123,"Perry County, Indiana",18,123,180,64,348,7039,7043,801,1029,19270,302,17834,414,27,112,0,22,559,1378,1157,7653
0500000US18125,"Pike County, Indiana",18,125,47,0,56,4028,4847,478,453,12154,138,11592,52,113,6,0,0,253,199,819,5224
0500000US18127,"Porter County, Indiana",18,127,7020,2806,12041,52852,72210,3825,8589,174818,20367,138257,7501,83,2533,11,654,5412,3442,7356,73226
0500000US18129,"Posey County, Indiana",18,129,287,66,291,7610,10050,735,807,25116,386,23413,165,20,85,0,326,721,303,1251,11092
0500000US18131,"Pulaski County, Indiana",18,131,307,204,370,3957,4685,401,865,12441,526,11355,28,7,46,9,6,464,178,998,5132
0500000US18133,"Putnam County, Indiana",18,133,887,454,1365,13526,14244,1150,1607,37280,839,33773,1226,33,489,0,104,816,4422,1888,13580
0500000US18135,"Randolph County, Indiana",18,135,581,403,1148,8104,8944,1552,1722,24387,1287,22119,173,16,114,10,163,505,350,1556,9209
0500000US18137,"Ripley County, Indiana",18,137,355,137,479,8400,11660,845,1503,29095,577,27404,218,0,147,0,117,632,492,1864,12609
0500000US18139,"Rush County, Indiana",18,139,122,103,584,5181,6606,674,1250,16739,321,15803,106,0,0,0,61,448,148,1059,7138
0500000US18141,"St. Joseph County, Indiana",18,141,18705,11177,28514,79718,110898,10469,19137,273040,28786,188188,33512,229,7429,200,1220,13476,11850,15155,106321
0500000US18143,"Scott County, Indiana",18,143,317,223,464,7871,9043,1400,788,24526,644,22929,96,2,0,16,257,582,381,2519,9765
0500000US18145,"Shelby County, Indiana",18,145,1524,1033,2359,13276,18771,1486,2482,45265,2549,40646,626,2,455,0,34,953,820,2894,19010
0500000US18147,"Spencer County, Indiana",18,147,432,243,667,6065,8131,540,927,19955,721,18591,113,8,49,0,78,395,328,977,9040
0500000US18149,"Starke County, Indiana",18,149,549,304,648,8402,8726,1121,1816,23365,1016,21267,126,12,77,0,35,832,97,2128,8861
0500000US18151,"Steuben County, Indiana",18,151,716,427,1162,11174,13673,999,1967,34726,1547,31732,228,4,232,7,199,777,1450,1802,14130
0500000US18153,"Sullivan County, Indiana",18,153,168,55,288,7849,7370,863,1271,20780,393,18788,620,12,80,0,121,766,2070,1677,8054
0500000US18155,"Switzerland County, Indiana",18,155,111,33,495,3241,3352,502,1277,9909,61,9370,27,17,30,0,23,381,97,1354,3911
0500000US18157,"Tippecanoe County, Indiana",18,157,23294,16212,26048,58376,71302,5470,10016,189071,19548,135316,11660,109,15164,20,1012,6242,16429,8160,71777
0500000US18159,"Tipton County, Indiana",18,159,234,138,435,5129,5455,421,1268,15346,499,14241,168,9,46,0,44,339,225,1017,6232
0500000US18161,"Union County, Indiana",18,161,102,72,150,2036,2693,182,474,6985,178,6642,40,4,30,0,0,91,53,610,3269
0500000US18163,"Vanderburgh County, Indiana",18,163,6285,3864,7709,53108,76446,8778,12187,180117,6830,144554,15182,119,2480,569,1203,9180,6150,10504,77223
0500000US18165,"Vermillion County, Indiana",18,165,118,94,223,5593,5342,757,659,15421,236,14701,104,16,21,2,4,337,201,753,5861
0500000US18167,"Vigo County, Indiana",18,167,3281,1825,4792,36847,37813,5726,8103,106109,3411,89082,6106,130,2202,53,409,4716,7459,6378,41403
0500000US18169,"Wabash County, Indiana",18,169,432,171,632,9926,11781,898,1440,30844,982,28441,284,21,130,0,83,903,1640,1827,12773
0500000US18171,"Warren County, Indiana",18,171,95,15,172,2427,3355,250,330,8464,123,7974,12,7,17,2,25,304,84,434,3823
0500000US18173,"Warrick County, Indiana",18,173,2181,1003,1957,18741,26612,911,2256,65261,1630,58402,1136,69,1139,0,430,2455,932,2197,28107
0500000US18175,"Washington County, Indiana",18,175,192,101,485,8742,11163,1235,2186,28212,433,26879,97,3,37,0,99,664,328,2405,11877
0500000US18177,"Wayne County, Indiana",18,177,1732,1113,3667,22073,24055,4080,7050,66397,2630,56893,2504,18,602,4,396,3350,2051,5528,25530
0500000US18179,"Wells County, Indiana",18,179,533,400,840,7460,12468,666,1926,28420,1145,26201,283,2,64,30,25,670,527,1367,12869
0500000US18181,"White County, Indiana",18,181,1654,1188,1948,7581,9301,637,1771,24717,2657,21207,113,20,77,0,13,630,226,1609,10321
0500000US18183,"Whitley County, Indiana",18,183,341,78,750,9509,14946,906,2063,34618,964,31829,56,30,119,11,246,1363,354,1693,15439
0500000US19001,"Adair County, Iowa",19,001,122,48,126,2063,2702,318,390,7460,235,6942,107,0,23,5,45,103,167,268,3172
0500000US19003,"Adams County, Iowa",19,003,19,8,86,1173,1149,146,118,3622,63,3422,11,8,0,0,2,116,100,158,1434
0500000US19005,"Allamakee County, Iowa",19,005,1018,694,1676,3940,4877,494,971,14092,1289,12193,257,9,57,0,6,281,262,721,5679
0500000US19007,"Appanoose County, Iowa",19,007,160,104,777,4330,3967,689,1088,12184,249,11423,100,3,111,0,0,298,218,882,4534
0500000US19009,"Audubon County, Iowa",19,009,93,52,137,1717,1991,218,201,5599,140,5254,28,3,3,14,42,115,113,314,2335
0500000US19011,"Benton County, Iowa",19,011,216,73,558,7103,10327,491,770,25724,507,24293,104,22,60,0,29,709,339,858,11194
0500000US19013,"Black Hawk County, Iowa",19,013,8481,4663,10780,35077,55071,6077,6559,131049,6861,102297,11985,89,3516,964,263,5074,4883,5901,57221
0500000US19015,"Boone County, Iowa",19,015,392,92,661,7355,10674,524,876,26668,783,24771,307,11,53,0,0,743,581,945,12273
0500000US19017,"Bremer County, Iowa",19,017,403,104,559,6857,10069,518,557,25204,528,23256,281,4,226,8,256,645,1497,634,10403
0500000US19019,"Buchanan County, Iowa",19,019,261,186,766,5197,8415,544,1372,20694,400,19649,124,17,40,13,0,451,174,827,9248
0500000US19021,"Buena Vista County, Iowa",19,021,4416,2935,7046,4909,8533,754,1275,20753,6094,10808,679,18,1963,608,81,502,948,2435,9026
0500000US19023,"Butler County, Iowa",19,023,323,172,387,4224,5455,411,443,14268,249,13493,24,4,179,0,94,225,207,613,6293
0500000US19025,"Calhoun County, Iowa",19,025,96,74,261,3455,2999,378,402,9803,266,8954,158,17,22,0,37,349,689,496,3721
0500000US19027,"Carroll County, Iowa",19,027,323,168,386,5521,8203,522,571,20594,720,18932,97,6,39,0,63,737,497,674,9430
0500000US19029,"Cass County, Iowa",19,029,120,97,177,3849,5072,699,529,13096,357,12244,118,21,68,54,31,203,227,506,5538
0500000US19031,"Cedar County, Iowa",19,031,164,70,294,5304,6878,497,753,18349,507,17095,77,13,96,10,42,509,271,565,7773
0500000US19033,"Cerro Gordo County, Iowa",19,033,1095,639,1512,12853,17711,1760,1901,42632,2397,37619,813,71,499,267,16,950,1069,1606,18489
0500000US19035,"Cherokee County, Iowa",19,035,413,228,674,3140,4346,353,547,11600,621,10280,113,0,43,0,20,523,394,568,5045
0500000US19037,"Chickasaw County, Iowa",19,037,351,332,501,3128,4787,249,912,11807,545,10930,64,46,2,0,15,205,181,519,5231
0500000US19039,"Clarke County, Iowa",19,039,638,260,1002,2612,3620,469,467,9662,1624,7488,5,0,54,0,20,471,146,679,4068
0500000US19041,"Clay County, Iowa",19,041,409,291,492,4440,6458,683,900,16461,781,14994,45,24,124,0,17,476,314,764,7284
0500000US19043,"Clayton County, Iowa",19,043,384,158,917,5308,6544,504,1406,17013,394,16154,108,8,56,0,7,286,301,907,6889
0500000US19045,"Clinton County, Iowa",19,045,936,301,1250,14393,17294,2491,2346,46268,1668,41188,1434,40,310,0,57,1571,707,2158,18810
0500000US19047,"Crawford County, Iowa",19,047,2850,1566,4118,4269,5885,666,1410,16277,5019,10106,142,9,357,0,11,633,428,1740,6999
0500000US19049,"Dallas County, Iowa",19,049,11214,5622,13335,20892,48496,2337,4229,107968,7453,87326,3187,25,5263,32,491,4191,639,3265,45082
0500000US19051,"Davis County, Iowa",19,051,131,99,1885,2573,2886,215,2276,9157,223,8592,0,0,1,0,125,216,98,1094,3086
0500000US19053,"Decatur County, Iowa",19,053,146,111,384,2337,2677,297,584,7759,274,6997,100,16,56,1,48,267,575,490,3218
0500000US19055,"Delaware County, Iowa",19,055,57,54,391,4243,7186,630,568,17558,301,16514,13,24,0,0,56,650,231,767,8267
0500000US19057,"Des Moines County, Iowa",19,057,899,590,1127,11905,15236,1955,1477,38487,1415,32523,1819,89,464,1,67,2109,673,1690,16844
0500000US19059,"Dickinson County, Iowa",19,059,219,155,283,5323,7237,397,470,17990,513,16795,6,10,83,0,0,583,271,418,7915
0500000US19061,"Dubuque County, Iowa",19,061,3252,2074,4477,26417,43188,3275,3445,99030,3234,87398,2890,28,1326,802,126,3226,4163,4078,42266
0500000US19063,"Emmet County, Iowa",19,063,311,156,731,2706,4088,344,520,9262,942,7893,147,6,21,5,49,199,545,651,4355
0500000US19065,"Fayette County, Iowa",19,065,407,322,695,6166,7001,695,1059,19288,593,17555,153,65,177,1,27,717,735,931,7910
0500000US19067,"Floyd County, Iowa",19,067,369,20,493,4693,5694,540,543,15328,595,13594,207,2,247,10,2,671,269,530,6401
0500000US19069,"Franklin County, Iowa",19,069,844,702,1432,3073,3595,289,980,9956,1642,7987,67,7,36,0,38,179,199,646,4011
