GEO_ID,county_name,state,county,alpr_total,pop_foreign_born,pop_not_citizen,pop_language_not_english,pop_not_in_labor_force,pop_private_wage_salary_workers,pop_households_fs_snap,pop_no_health_insurance,_pop_total,pop_hispanic,pop_NH_white,pop_NH_black,pop_NH_AIAN,pop_NH_asian,pop_NH_NHPI,pop_NH_some_other,pop_NH_two_or_more,pop_unhoused,pop_not_hs_graduate,pop_commute_drove_or_carpooled,pct_foreign_born,pct_not_citizen,pct_language_not_english,pct_not_in_labor_force,rate_unemployment,pct_private_wage_salary_workers,pct_households_fs_snap,pct_no_health_insurance,pct_people_impoverished,pct_hispanic,pct_NH_white,pct_NH_black,pct_NH_AIAN,pct_NH_asian,pct_NH_NHPI,pct_NH_some_other,pct_NH_two_or_more,pct_unhoused,pct_not_hs_graduate,pct_commute_drove_or_carpooled,gini_index,pct_republican_vote,task_force_model,warrant_service_officer,jail_enforcement_model
0500000US02066,"Copper River Census Area, Alaska",02,066,0,27,5,109,910,473,155,351,2626,151,1397,5,820,20,18,0,215,35,174,753,1.0,18.5,4.4,45.5,4.8,45.8,12.8,13.4,8.7,5.8,53.2,0.2,31.2,0.8,0.7,0.0,8.2,1.33,9.5,75.2,0.4069,,0.0,0.0,0.0
0500000US02068,"Denali Borough, Alaska",02,068,0,123,69,199,381,1073,17,197,1969,160,1414,53,57,43,19,26,197,775,116,847,6.2,56.1,10.5,22.0,0.9,81.7,3.0,10.1,8.3,8.1,71.8,2.7,2.9,2.2,1.0,1.3,10.0,39.36,7.4,63.5,0.4297,,0.0,0.0,0.0
0500000US02070,"Dillingham Census Area, Alaska",02,070,0,192,136,1515,1342,928,391,750,4724,177,677,32,3301,86,14,6,431,362,316,926,4.1,70.8,35.0,39.5,10.5,50.4,27.9,15.9,19.5,3.7,14.3,0.7,69.9,1.8,0.3,0.1,9.1,7.66,11.1,52.4,0.4359,,0.0,0.0,0.0
0500000US02090,"Fairbanks North Star Borough, Alaska",02,090,0,5347,2406,8721,23596,28056,2467,8010,95460,8067,63757,3711,5540,2718,653,848,10166,4124,3231,40407,5.6,45.0,9.8,31.5,5.3,69.3,6.8,9.3,6.1,8.5,66.8,3.9,5.8,2.8,0.7,0.9,10.6,4.32,5.3,83.9,0.4121,,0.0,0.0,0.0
0500000US02100,"Haines Borough, Alaska",02,100,0,164,67,150,712,603,42,239,2086,96,1489,12,117,125,0,11,236,73,28,640,7.9,40.9,7.4,41.9,4.7,64.1,4.7,11.5,5.4,4.6,71.4,0.6,5.6,6.0,0.0,0.5,11.3,3.5,1.8,69.4,0.3877,,0.0,0.0,0.0
0500000US02105,"Hoonah-Angoon Census Area, Alaska",02,105,0,157,71,383,727,499,154,439,2311,255,1111,8,590,61,9,6,271,165,106,385,6.8,45.2,17.1,37.3,15.8,48.4,16.7,19.0,14.2,11.0,48.1,0.3,25.5,2.6,0.4,0.3,11.7,7.14,6.0,38.8,0.4301,,0.0,0.0,0.0
0500000US02110,"Juneau City and Borough, Alaska",02,110,0,2444,878,3294,8538,9184,840,2564,31794,2245,19510,205,2668,2274,424,140,4328,762,1091,12465,7.7,35.9,10.9,32.8,4.0,55.8,6.4,8.3,8.9,7.1,61.4,0.6,8.4,7.2,1.3,0.4,13.6,2.4,4.8,76.1,0.4237,,0.0,0.0,0.0
0500000US02122,"Kenai Peninsula Borough, Alaska",02,122,0,2221,645,3637,21382,17635,2329,6783,60413,2654,46841,354,3683,1104,176,499,5102,1949,2292,19073,3.7,29.0,6.4,44.0,7.0,70.1,9.6,11.5,11.8,4.4,77.5,0.6,6.1,1.8,0.3,0.8,8.4,3.23,5.3,78.2,0.4509,,0.0,0.0,0.0
0500000US02130,"Ketchikan Gateway Borough, Alaska",02,130,0,1105,403,1394,3817,4584,477,1231,13768,744,8313,63,1687,1220,15,61,1665,333,432,5808,8.0,36.5,10.6,33.7,3.1,65.1,8.3,9.2,8.7,5.4,60.4,0.5,12.3,8.9,0.1,0.4,12.1,2.42,4.3,82.5,0.4229,,0.0,0.0,0.0
0500000US02150,"Kodiak Island Borough, Alaska",02,150,0,2385,969,2814,2576,3888,267,1425,12771,1064,5749,86,1326,2835,18,165,1528,629,615,5303,18.7,40.6,23.3,26.0,5.0,65.4,5.8,12.2,8.7,8.3,45.0,0.7,10.4,22.2,0.1,1.3,12.0,4.93,7.3,79.4,0.4447,,0.0,0.0,0.0
0500000US02158,"Kusilvak Census Area, Alaska",02,158,0,152,38,1981,2127,1093,984,898,8176,104,239,79,7032,22,6,0,694,197,786,161,1.9,25.0,27.8,42.2,19.8,47.1,51.4,11.0,32.4,1.3,2.9,1.0,86.0,0.3,0.1,0.0,8.5,2.41,20.0,7.2,0.4388,,0.0,0.0,0.0
0500000US02164,"Lake and Peninsula Borough, Alaska",02,164,0,53,36,121,181,276,95,325,1013,28,161,14,442,19,0,2,347,202,55,268,5.2,67.9,12.8,22.3,8.6,48.0,29.3,32.2,12.8,2.8,15.9,1.4,43.6,1.9,0.0,0.2,34.3,19.94,7.9,47.2,0.4261,,0.0,0.0,0.0
0500000US02170,"Matanuska-Susitna Borough, Alaska",02,170,0,3260,1103,5999,34777,34127,3741,13079,112988,6074,85478,1283,6071,1849,465,725,11043,2654,4423,39247,2.9,33.8,5.7,39.7,5.8,70.3,9.4,11.9,10.0,5.4,75.7,1.1,5.4,1.6,0.4,0.6,9.8,2.35,5.9,80.7,0.4258,,0.0,0.0,0.0
0500000US02180,"Nome Census Area, Alaska",02,180,0,215,105,2197,2521,2044,828,1360,9866,214,1324,63,7255,172,0,0,838,502,558,1405,2.2,48.8,24.3,36.5,16.9,56.7,29.4,14.0,21.5,2.2,13.4,0.6,73.5,1.7,0.0,0.0,8.5,5.09,10.1,40.2,0.439,,0.0,0.0,0.0
0500000US02185,"North Slope Borough, Alaska",02,185,0,735,393,3833,2172,3442,320,1450,10810,583,3355,129,5269,581,210,14,669,3065,906,2642,6.8,53.5,37.7,25.8,7.6,60.2,14.0,13.5,11.1,5.4,31.0,1.2,48.7,5.4,1.9,0.1,6.2,28.35,12.7,46.3,0.4471,,0.0,0.0,0.0
0500000US02188,"Northwest Arctic Borough, Alaska",02,188,0,167,131,1680,2053,1297,654,1335,7441,173,683,41,5997,116,0,0,431,480,588,636,2.2,78.4,25.1,41.2,16.7,53.2,35.8,18.1,17.9,2.3,9.2,0.6,80.6,1.6,0.0,0.0,5.8,6.45,14.7,27.4,0.4251,,0.0,0.0,0.0
0500000US02195,"Petersburg Borough, Alaska",02,195,0,471,163,610,961,1061,104,303,3409,371,2096,45,171,424,8,7,287,280,238,1089,13.8,34.6,18.9,33.8,3.8,62.0,7.6,9.3,7.0,10.9,61.5,1.3,5.0,12.4,0.2,0.2,8.4,8.21,9.5,61.4,0.3826,,0.0,0.0,0.0
0500000US02198,"Prince of Wales-Hyder Census Area, Alaska",02,198,0,184,74,445,1800,1281,396,968,5715,220,2493,14,2056,123,38,19,752,147,336,1733,3.2,40.2,8.2,38.6,7.7,48.5,16.4,17.0,12.7,3.8,43.6,0.2,36.0,2.2,0.7,0.3,13.2,2.57,8.2,68.3,0.4293,,0.0,0.0,0.0
0500000US02220,"Sitka City and Borough, Alaska",02,220,0,835,546,1152,2088,2886,258,803,8368,577,4823,28,633,692,102,130,1383,401,317,3259,10.0,65.4,14.4,29.8,6.8,67.1,7.5,10.1,7.5,6.9,57.6,0.3,7.6,8.3,1.2,1.6,16.5,4.79,5.2,71.5,0.3647,,0.0,0.0,0.0
0500000US02230,"Skagway Municipality, Alaska",02,230,0,198,30,209,273,398,12,106,1244,80,856,10,69,100,0,0,129,257,63,299,15.9,15.2,17.7,26.0,9.1,56.4,2.7,8.5,5.9,6.4,68.8,0.8,5.5,8.0,0.0,0.0,10.4,20.66,6.5,42.8,0.4622,,0.0,0.0,0.0
0500000US02240,"Southeast Fairbanks Census Area, Alaska",02,240,0,609,225,1105,2266,1686,214,1021,7068,421,5103,57,632,120,9,10,716,626,321,2173,8.6,36.9,16.8,40.7,6.5,57.4,8.6,14.8,12.7,6.0,72.2,0.8,8.9,1.7,0.1,0.1,10.1,8.86,6.8,71.6,0.4364,,0.0,0.0,0.0
0500000US02275,"Wrangell City and Borough, Alaska",02,275,0,114,66,139,839,503,83,232,2088,79,1178,2,369,87,20,0,353,56,99,530,5.5,57.9,7.1,48.8,4.3,60.0,8.5,11.2,12.1,3.8,56.4,0.1,17.7,4.2,1.0,0.0,16.9,2.68,6.4,64.2,0.4282,,0.0,0.0,0.0
0500000US02282,"Yakutat City and Borough, Alaska",02,282,0,97,76,137,142,200,11,130,527,46,131,25,111,93,7,0,114,133,27,159,18.4,78.4,27.0,30.0,0.9,60.8,5.3,24.9,11.9,8.7,24.9,4.7,21.1,17.6,1.3,0.0,21.6,25.24,6.4,48.4,0.3579,,0.0,0.0,0.0
0500000US02290,"Yukon-Koyukuk Census Area, Alaska",02,290,0,160,83,702,1331,1104,514,1268,5195,115,1122,100,3404,72,7,7,368,477,432,1153,3.1,51.9,14.5,33.3,5.4,43.9,22.4,24.5,16.0,2.2,21.6,1.9,65.5,1.4,0.1,0.1,7.1,9.18,12.4,47.1,0.4425,,0.0,0.0,0.0
0500000US04001,"Apache County, Arizona",04,001,0,1039,534,31442,29543,8960,6428,11751,65341,4169,12284,630,46386,465,77,20,1310,1510,6346,15950,1.6,51.4,51.0,58.2,10.7,47.4,30.5,18.2,30.5,6.4,18.8,1.0,71.0,0.7,0.1,0.0,2.0,2.31,15.0,84.8,0.5177,39.1464,0.0,0.0,0.0
0500000US04003,"Cochise County, Arizona",04,003,0,14221,5426,31931,51897,29019,7575,9794,125566,43531,67885,3682,568,2330,250,804,6516,5795,9614,38343,11.3,38.2,26.8,50.6,7.4,66.6,14.9,8.3,15.4,34.7,54.1,2.9,0.5,1.9,0.2,0.6,5.2,4.62,10.7,83.2,0.4456,60.3956,0.0,1.0,0.0
0500000US04005,"Coconino County, Arizona",04,005,0,7173,3839,30434,44949,50791,5857,15845,144508,22327,75379,1995,34936,2516,166,663,6526,13138,7050,52252,5.0,53.5,22.1,37.6,5.6,72.2,10.6,11.0,16.8,15.5,52.2,1.4,24.2,1.7,0.1,0.5,4.5,9.09,8.0,75.8,0.4827,38.8433,0.0,0.0,0.0
0500000US04007,"Gila County, Arizona",04,007,0,1914,622,7206,23648,13374,3455,5777,53795,9659,33043,248,4953,415,46,135,5296,1079,3852,16040,3.6,32.5,14.0,52.8,7.1,68.4,14.6,10.9,16.9,18.0,61.4,0.5,9.2,0.8,0.1,0.3,9.8,2.01,9.5,83.6,0.4507,67.5542,0.0,0.0,0.0
0500000US04009,"Graham County, Arizona",04,009,0,973,516,6991,14109,11136,2073,3531,39232,12075,20691,640,3251,194,23,138,2220,2806,3797,13576,2.5,53.0,19.0,46.6,7.7,74.7,16.3,9.6,17.3,30.8,52.7,1.6,8.3,0.5,0.1,0.4,5.7,7.15,15.0,92.4,0.4221,72.9236,0.0,0.0,0.0
0500000US04011,"Greenlee County, Arizona",04,011,0,745,255,2078,3233,3213,205,276,9409,4396,4239,134,167,134,0,5,334,61,925,3832,7.9,34.2,23.5,44.3,2.3,80.8,5.7,2.9,8.2,46.7,45.1,1.4,1.8,1.4,0.0,0.1,3.5,0.65,14.5,96.5,0.4016,69.0811,0.0,0.0,0.0
0500000US04012,"La Paz County, Arizona",04,012,0,1632,1067,3542,8240,3325,1036,1777,16664,4263,9541,232,1820,238,2,14,554,119,1999,4567,9.8,65.4,22.1,57.1,10.0,59.9,11.6,10.7,17.5,25.6,57.3,1.4,10.9,1.4,0.0,0.1,3.3,0.71,14.9,84.1,0.4634,71.039,0.0,1.0,1.0
0500000US04013,"Maricopa County, Arizona",04,013,0,660484,354005,1119708,1277984,1869042,148499,478419,4559748,1422451,2393224,247521,57169,203198,8033,21960,206192,72246,319001,1660255,14.5,53.6,26.0,34.9,4.5,82.5,8.6,10.6,11.0,31.2,52.5,5.4,1.3,4.5,0.2,0.5,4.5,1.58,10.2,74.3,0.4578,51.0062,0.0,0.0,0.0
0500000US04015,"Mohave County, Arizona",04,015,0,13467,5427,19506,104911,59703,13386,20561,220517,37708,165276,2223,2797,2495,383,651,8984,4142,20550,66269,6.1,40.3,9.2,55.5,7.3,76.6,13.1,9.5,16.1,17.1,74.9,1.0,1.3,1.1,0.2,0.3,4.1,1.88,11.9,86.7,0.4702,76.9458,0.0,0.0,0.0
0500000US04017,"Navajo County, Arizona",04,017,0,2674,1214,32613,45605,22318,8879,16879,108415,11786,46303,1134,44428,431,159,273,3901,2742,9850,29649,2.5,45.4,32.0,54.2,8.8,63.6,22.2,15.9,24.7,10.9,42.7,1.0,41.0,0.4,0.1,0.3,3.6,2.53,13.6,85.7,0.4563,57.3697,0.0,1.0,0.0
0500000US04019,"Pima County, Arizona",04,019,0,124922,55560,259353,368123,360261,53119,89182,1060490,386110,535175,35505,20466,31152,1226,4958,45898,29329,69181,373609,11.8,44.5,25.7,42.0,5.5,76.0,12.1,8.6,14.3,36.4,50.5,3.3,1.9,2.9,0.1,0.5,4.3,2.77,9.5,79.0,0.468,41.2573,0.0,0.0,0.0
0500000US04021,"Pinal County, Arizona",04,021,0,42861,22090,82430,175267,153122,17512,49299,469006,139779,257659,23830,15969,7702,1639,2057,20371,16123,36013,150414,9.1,51.5,18.6,46.1,6.0,79.8,10.8,10.9,11.1,29.8,54.9,5.1,3.4,1.6,0.3,0.4,4.3,3.44,10.8,79.7,0.4197,59.9853,1.0,0.0,1.0
0500000US04023,"Santa Cruz County, Arizona",04,023,0,16745,6686,35661,16212,13656,4056,7421,48926,40367,7468,65,93,143,144,44,602,139,7446,16272,34.2,39.9,77.7,42.7,12.2,71.5,23.9,15.2,20.2,82.5,15.3,0.1,0.2,0.3,0.3,0.1,1.2,0.28,23.4,87.7,0.4363,39.6284,0.0,0.0,0.0
0500000US04025,"Yavapai County, Arizona",04,025,0,15768,7616,24716,110131,74258,9130,24640,245480,37748,190078,1263,2426,2584,271,1471,9639,4420,14057,77546,6.4,48.3,10.5,51.8,4.3,75.7,8.2,10.1,12.0,15.4,77.4,0.5,1.0,1.1,0.1,0.6,3.9,1.8,7.3,80.6,0.4507,65.8522,0.0,0.0,1.0
0500000US04027,"Yuma County, Arizona",04,027,0,53166,28573,109655,78218,56639,14530,28264,211741,137437,61349,3219,1766,2164,88,753,4965,7773,31054,71114,25.1,53.7,55.5,47.2,6.9,73.1,18.3,14.0,15.6,64.9,29.0,1.5,0.8,1.0,0.0,0.4,2.3,3.67,22.5,88.9,0.4438,59.1278,0.0,1.0,0.0
0500000US05001,"Arkansas County, Arkansas",05,001,0,221,191,241,5205,5288,996,1586,16515,682,11085,4317,11,10,7,0,403,269,1657,6652,1.3,86.4,1.6,39.9,8.1,73.4,14.9,9.7,19.0,4.1,67.1,26.1,0.1,0.1,0.0,0.0,2.4,1.63,14.5,94.4,0.4509,71.2277,0.0,0.0,0.0
0500000US05003,"Ashley County, Arkansas",05,003,0,406,337,918,7767,5212,969,1801,18429,1176,12394,4363,14,0,54,16,412,173,1584,6217,2.2,83.0,5.3,52.4,5.5,78.6,13.2,9.9,22.1,6.4,67.3,23.7,0.1,0.0,0.3,0.1,2.2,0.94,12.3,93.6,0.4654,73.1863,0.0,0.0,0.0
0500000US05005,"Baxter County, Arkansas",05,005,0,874,242,1227,20214,11655,1647,2951,42407,1222,38783,136,120,294,6,12,1834,450,3325,12916,2.1,27.7,3.0,56.2,6.3,78.8,8.5,7.0,15.5,2.9,91.5,0.3,0.3,0.7,0.0,0.0,4.3,1.06,10.3,89.3,0.4758,77.5651,1.0,1.0,0.0
0500000US05007,"Benton County, Arkansas",05,007,0,38423,26152,44894,78182,129728,4337,28592,303632,56188,176255,5383,1842,13844,2274,1536,46310,2941,19113,124051,12.7,68.1,15.8,33.2,3.1,85.3,3.9,9.5,7.6,18.5,58.0,1.8,0.6,4.6,0.7,0.5,15.3,0.97,9.5,82.2,0.4498,62.1385,0.0,0.0,1.0
0500000US05009,"Boone County, Arkansas",05,009,0,519,299,1024,13238,13474,1285,3100,38138,1202,35277,96,128,121,30,35,1249,451,2035,14358,1.4,57.6,2.8,43.4,2.5,80.2,8.4,8.2,11.7,3.2,92.5,0.3,0.3,0.3,0.1,0.1,3.3,1.18,7.6,86.9,0.4323,81.6269,1.0,1.0,0.0
0500000US05011,"Bradley County, Arkansas",05,011,0,607,525,1334,3877,2729,656,1267,10208,1628,5499,2647,3,0,45,24,362,178,943,3588,5.9,86.5,13.9,48.5,6.6,71.1,17.5,12.5,19.9,15.9,53.9,25.9,0.0,0.0,0.4,0.2,3.5,1.74,13.7,94.6,0.515,68.9623,0.0,0.0,0.0
0500000US05013,"Calhoun County, Arkansas",05,013,0,56,19,161,1901,1458,136,222,4704,140,3406,809,30,8,0,0,311,209,441,1756,1.2,33.9,3.6,48.8,5.6,77.8,8.0,4.8,10.2,3.0,72.4,17.2,0.6,0.2,0.0,0.0,6.6,4.44,12.9,93.1,0.3965,80.0191,1.0,1.0,0.0
0500000US05015,"Carroll County, Arkansas",05,015,0,2591,1795,3583,10708,9277,590,4032,28626,4504,20122,94,269,372,387,50,2828,296,3097,9549,9.1,69.3,13.2,46.0,4.7,77.8,5.2,14.2,17.2,15.7,70.3,0.3,0.9,1.3,1.4,0.2,9.9,1.03,15.2,81.3,0.4591,64.7426,0.0,0.0,0.0
0500000US05017,"Chicot County, Arkansas",05,017,0,219,106,376,4226,2320,664,984,9765,624,3768,5204,13,20,0,8,128,772,1146,3077,2.2,48.4,4.1,53.4,9.1,69.6,16.7,10.9,22.6,6.4,38.6,53.3,0.1,0.2,0.0,0.1,1.3,7.91,16.8,95.2,0.5025,47.5072,0.0,0.0,0.0
0500000US05019,"Clark County, Arkansas",05,019,0,400,270,839,7417,7425,950,2155,21125,1179,14227,4893,8,171,31,31,585,2690,1325,8127,1.9,67.5,4.2,42.8,3.8,78.0,11.7,10.3,21.6,5.6,67.3,23.2,0.0,0.8,0.1,0.1,2.8,12.73,10.7,86.1,0.4795,59.1093,0.0,0.0,1.0
0500000US05021,"Clay County, Arkansas",05,021,0,67,52,103,5051,4758,607,1389,14280,158,13346,10,56,4,0,1,705,110,1273,5447,0.5,77.6,0.8,43.5,6.3,77.5,10.1,9.8,17.2,1.1,93.5,0.1,0.4,0.0,0.0,0.0,4.9,0.77,12.4,90.6,0.4218,79.8873,0.0,0.0,0.0
0500000US05023,"Cleburne County, Arkansas",05,023,0,219,162,576,11417,7056,903,1789,25226,747,23078,73,103,50,10,133,1032,273,2114,8167,0.9,74.0,2.4,54.2,6.4,78.3,8.6,7.2,13.9,3.0,91.5,0.3,0.4,0.2,0.0,0.5,4.1,1.08,11.2,91.1,0.4565,83.1698,0.0,0.0,0.0
0500000US05025,"Cleveland County, Arkansas",05,025,0,13,13,69,3242,1869,383,298,7453,108,6220,935,0,24,0,0,166,77,392,2562,0.2,100.0,1.0,53.3,2.2,67.3,13.1,4.0,15.8,1.4,83.5,12.5,0.0,0.3,0.0,0.0,2.2,1.03,7.4,93.7,0.4834,83.1061,0.0,0.0,0.0
0500000US05027,"Columbia County, Arkansas",05,027,0,362,292,705,7966,7314,993,1653,22349,774,12997,7687,28,90,8,1,764,2055,1576,8494,1.6,80.7,3.4,44.4,3.2,75.6,11.8,7.5,21.1,3.5,58.2,34.4,0.1,0.4,0.0,0.0,3.4,9.2,11.3,88.8,0.4756,67.5945,0.0,0.0,0.0
0500000US05029,"Conway County, Arkansas",05,029,0,396,342,768,7681,6289,1122,1216,21054,1000,16724,2412,90,54,0,59,715,184,1455,7521,1.9,86.4,3.9,45.7,6.4,73.5,13.6,5.8,19.7,4.7,79.4,11.5,0.4,0.3,0.0,0.3,3.4,0.87,9.9,90.5,0.4398,68.9966,0.0,0.0,0.0
0500000US05031,"Craighead County, Arkansas",05,031,0,4240,2785,7036,32220,41228,5240,9174,113249,7146,80158,18846,193,1404,31,393,5078,3338,7109,46768,3.7,65.7,6.7,36.7,5.6,78.6,11.8,8.2,20.1,6.3,70.8,16.6,0.2,1.2,0.0,0.3,4.5,2.95,9.8,91.1,0.4908,67.5367,0.0,0.0,1.0
0500000US05033,"Crawford County, Arkansas",05,033,0,2671,1198,4188,21355,21093,2391,5656,61139,5251,48484,789,484,692,4,462,4973,721,5577,23011,4.4,44.9,7.3,44.5,4.1,82.8,10.2,9.4,14.7,8.6,79.3,1.3,0.8,1.1,0.0,0.8,8.1,1.18,13.4,91.6,0.4296,78.1027,0.0,1.0,0.0
0500000US05035,"Crittenden County, Arkansas",05,035,0,1011,680,1244,13492,15906,2924,4455,47266,1555,18328,24040,45,358,0,17,2923,764,4423,17936,2.1,67.3,2.8,37.6,10.2,79.3,16.1,9.6,21.0,3.3,38.8,50.9,0.1,0.8,0.0,0.0,6.2,1.62,14.6,91.6,0.4548,47.8714,0.0,0.0,0.0
0500000US05037,"Cross County, Arkansas",05,037,0,748,666,786,5353,5033,668,1419,16543,378,11844,2617,43,479,0,12,1170,150,1720,6206,4.5,89.0,5.1,40.8,10.7,72.5,10.3,8.7,19.7,2.3,71.6,15.8,0.3,2.9,0.0,0.1,7.1,0.91,15.0,94.4,0.4804,72.7426,0.0,0.0,0.0
0500000US05039,"Dallas County, Arkansas",05,039,0,21,10,58,2476,2066,382,232,6242,71,3250,2657,0,8,0,0,256,251,638,2264,0.3,47.6,1.0,47.5,8.2,82.2,14.9,3.9,13.9,1.1,52.1,42.6,0.0,0.1,0.0,0.0,4.1,4.02,14.1,91.9,0.4576,63.7694,1.0,1.0,0.0
0500000US05041,"Desha County, Arkansas",05,041,0,381,320,676,4503,2667,1073,829,10786,781,4581,5288,19,0,11,9,97,136,1624,3459,3.5,84.0,6.7,52.8,8.0,72.1,23.3,7.7,28.3,7.2,42.5,49.0,0.2,0.0,0.1,0.1,0.9,1.26,22.1,94.4,0.4858,51.4979,0.0,0.0,0.0
0500000US05043,"Drew County, Arkansas",05,043,0,574,340,1105,6758,4574,1179,1397,17046,756,11027,4589,0,129,0,8,537,707,1236,6049,3.4,59.2,6.9,48.6,5.9,68.0,16.4,8.3,22.4,4.4,64.7,26.9,0.0,0.8,0.0,0.0,3.2,4.15,11.2,91.5,0.5301,66.033,0.0,0.0,0.0
0500000US05045,"Faulkner County, Arkansas",05,045,0,4634,2849,5905,38490,48751,3499,8968,127717,7303,98274,14911,246,1234,50,431,5268,5267,5299,53923,3.6,61.5,4.9,37.7,3.4,79.8,7.1,7.1,14.5,5.7,76.9,11.7,0.2,1.0,0.0,0.3,4.1,4.12,6.6,89.0,0.4516,64.9169,0.0,1.0,0.0
0500000US05047,"Franklin County, Arkansas",05,047,0,261,141,548,6497,5499,786,1606,17326,577,14914,40,168,105,0,50,1472,335,1548,6638,1.5,54.0,3.3,46.4,4.9,77.0,11.2,9.4,18.0,3.3,86.1,0.2,1.0,0.6,0.0,0.3,8.5,1.93,12.7,93.7,0.4711,80.0746,1.0,1.0,0.0
0500000US05049,"Fulton County, Arkansas",05,049,0,72,68,153,5727,3115,609,805,12302,238,11353,42,9,29,0,39,592,158,1056,3509,0.6,94.4,1.3,56.7,4.6,74.6,12.8,6.6,18.0,1.9,92.3,0.3,0.1,0.2,0.0,0.3,4.8,1.28,11.7,85.9,0.4286,80.111,0.0,1.0,0.0
0500000US05051,"Garland County, Arkansas",05,051,0,3998,2170,6648,37667,34172,3945,9421,100035,7484,79276,7560,332,661,96,135,4491,1679,6860,37317,4.0,54.3,7.0,45.5,5.7,80.2,9.0,9.5,15.8,7.5,79.2,7.6,0.3,0.7,0.1,0.1,4.5,1.68,9.4,89.7,0.4603,66.9998,0.0,0.0,1.0
0500000US05053,"Grant County, Arkansas",05,053,0,166,121,119,6326,5865,501,1190,18242,522,16622,490,26,89,0,61,432,142,1189,7182,0.9,72.9,0.7,42.6,4.5,72.5,7.2,6.6,13.1,2.9,91.1,2.7,0.1,0.5,0.0,0.3,2.4,0.78,9.3,88.9,0.4502,83.6222,0.0,0.0,0.0
0500000US05055,"Greene County, Arkansas",05,055,0,639,374,1014,14982,16559,2625,4105,46432,1741,41027,1041,19,191,238,381,1794,724,4161,18333,1.4,58.5,2.3,40.9,5.9,81.4,14.6,8.9,17.4,3.7,88.4,2.2,0.0,0.4,0.5,0.8,3.9,1.56,13.2,92.2,0.4314,79.7535,0.0,1.0,0.0
0500000US05057,"Hempstead County, Arkansas",05,057,0,1521,1156,2033,7276,5334,767,1601,19508,2986,10042,5588,34,128,0,34,696,322,2315,6811,7.8,76.0,11.1,48.4,5.6,72.8,10.3,8.3,20.2,15.3,51.5,28.6,0.2,0.7,0.0,0.2,3.6,1.65,17.6,94.1,0.5303,68.8619,1.0,1.0,0.0
0500000US05059,"Hot Spring County, Arkansas",05,059,0,442,129,1077,13623,10540,1326,2218,33180,1362,26738,3692,133,12,0,44,1199,2308,2462,12176,1.3,29.2,3.4,49.6,3.7,79.3,10.8,7.2,15.1,4.1,80.6,11.1,0.4,0.0,0.0,0.1,3.6,6.96,10.2,92.4,0.4297,75.1119,0.0,0.0,1.0
0500000US05061,"Howard County, Arkansas",05,061,0,727,485,1497,4206,3904,501,1225,12583,1582,7909,2614,12,73,0,0,393,182,1021,4710,5.8,66.7,12.7,43.5,5.4,75.7,9.8,9.9,22.5,12.6,62.9,20.8,0.1,0.6,0.0,0.0,3.1,1.45,12.3,92.1,0.4583,72.5687,0.0,0.0,0.0
0500000US05063,"Independence County, Arkansas",05,063,0,1516,1082,2130,12541,13251,2001,3754,38175,3382,31345,700,60,308,111,247,2022,953,2968,14990,4.0,71.4,5.9,42.0,3.9,79.8,13.7,10.0,20.4,8.9,82.1,1.8,0.2,0.8,0.3,0.6,5.3,2.5,11.8,91.0,0.4854,78.6739,0.0,0.0,1.0
0500000US05065,"Izard County, Arkansas",05,065,0,185,56,443,7000,3342,756,1087,14009,414,12243,219,86,69,10,32,936,1218,1503,4073,1.3,30.3,3.3,58.9,7.2,73.8,14.4,8.4,22.3,3.0,87.4,1.6,0.6,0.5,0.1,0.2,6.7,8.69,14.2,91.5,0.4417,81.9241,0.0,0.0,1.0
0500000US05067,"Jackson County, Arkansas",05,067,0,198,132,242,7446,4388,1174,1389,16712,544,12558,2541,76,59,0,0,934,2414,1792,5177,1.2,66.7,1.5,53.8,9.8,76.1,19.3,9.7,21.7,3.3,75.1,15.2,0.5,0.4,0.0,0.0,5.6,14.44,15.1,92.6,0.4974,73.4869,1.0,0.0,0.0
0500000US05069,"Jefferson County, Arkansas",05,069,0,1268,734,1882,25536,17821,3534,3089,64802,1735,23783,36455,55,500,145,215,1914,5627,5130,22377,2.0,57.9,3.1,48.6,8.1,71.9,14.7,5.1,18.6,2.7,36.7,56.3,0.1,0.8,0.2,0.3,3.0,8.68,11.6,92.6,0.4684,39.1892,0.0,0.0,0.0
0500000US05071,"Johnson County, Arkansas",05,071,0,2137,1384,3122,9854,7902,1240,2108,26003,3606,19944,360,63,852,52,64,1062,817,2706,9360,8.2,64.8,12.8,48.1,4.6,78.1,12.0,8.2,19.8,13.9,76.7,1.4,0.2,3.3,0.2,0.2,4.1,3.14,15.7,92.5,0.4527,74.6882,0.0,1.0,0.0
0500000US05073,"Lafayette County, Arkansas",05,073,0,42,6,88,2897,1703,390,536,6136,36,3538,2262,14,62,0,25,199,86,832,2007,0.7,14.3,1.5,55.7,5.3,78.1,14.9,8.8,22.3,0.6,57.7,36.9,0.2,1.0,0.0,0.4,3.2,1.4,18.5,92.0,0.4763,68.3441,1.0,1.0,0.0
